"lien";"titre";"date";"doc";"ministre"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-inaugure-lagence-linnovation-transports-et-annonce-plusieurs-partenariats";"Jean-Baptiste Djebbari inaugure l’Agence de l’Innovation pour les Transports et annonce plusieurs partenariats structurants";"2021-11-22";"doc105";"Barbara Pompili"
"https://www.ecologie.gouv.fr//lancement-du-plan-national-en-faveur-des-insectes-pollinisateurs-et-pollinisation-2021-2026-et";"Lancement du plan national en faveur des insectes pollinisateurs et de la pollinisation 2021-2026 et publication d'un arrêté renforçant la protection des abeilles";"2021-11-21";"doc106";"Barbara Pompili"
"https://www.ecologie.gouv.fr//fonds-friches-1133-ha-friches-recyclees-lissue-du-2eme-appel-projets";"Fonds friches : 1133 ha de friches recyclées à l’issue du 2eme appel à projets";"2021-11-19";"doc107";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-barbara-pompili-au-parlement-europeen-en-session-pleniere-strasbourg-22-et-23-novembre";"Déplacement de Barbara Pompili au Parlement européen, en session plénière à Strasbourg les 22 et 23 novembre 2021";"2021-11-19";"doc108";"Barbara Pompili"
"https://www.ecologie.gouv.fr//invitation-presse-publication-du-plan-national-en-faveur-des-insectes-pollinisateurs-et";"Invitation presse - Publication du plan national en faveur des insectes pollinisateurs et de la pollinisation";"2021-11-19";"doc109";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-toulouse-lundi-22-novembre-2021";"Déplacement de Jean-Baptiste Djebbari à Toulouse lundi 22 novembre 2021";"2021-11-19";"doc110";"Barbara Pompili"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-dans-lariege-09-vendredi-19-novembre";"Emmanuelle Wargon se rendra dans l'Ariège (09) vendredi 19 novembre";"2021-11-18";"doc111";"Barbara Pompili"
"https://www.ecologie.gouv.fr//gouvernement-precise-modalites-mise-en-oeuvre-nouvelle-filiere-responsabilite-elargie-des";"Le Gouvernement précise les modalités de mise en oeuvre de la nouvelle filière à responsabilité élargie des producteurs (REP) pour les produits et matériaux de construction du secteur du bâtiment";"2021-11-17";"doc112";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-au-salon-solutrans-au-eurexpo-lyon-69-vendredi-19-novembre-2021";"Déplacement de Jean-Baptiste Djebbari au salon Solutrans au Eurexpo Lyon (69) le vendredi 19 novembre 2021";"2021-11-17";"doc113";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-berangere-abba-jeudi-18-novembre-montier-en-der-en-haute-marne-52";"Déplacement de Bérangère Abba ce jeudi 18 novembre à Montier-en-Der en Haute-Marne (52)";"2021-11-16";"doc114";"Barbara Pompili"
"https://www.ecologie.gouv.fr//salon-des-maires-ministere-present-village-transition-ecologique-accompagner-elus-dans-transition";"Salon des maires : le ministère présent avec un « village de la transition écologique » pour accompagner les élus dans la transition écologique";"2021-11-16";"doc115";"Barbara Pompili"
"https://www.ecologie.gouv.fr//installation-du-conseil-national-leconomie-circulaire-barbara-pompili-lundi-15-novembre-2021";"Installation du Conseil national de l'économie circulaire par Barbara Pompili lundi 15 novembre 2021";"2021-11-16";"doc116";"Barbara Pompili"
"https://www.ecologie.gouv.fr//gestion-durable-des-eaux-pluviales-berangere-abba-secretaire-detat-chargee-biodiversite-annonce";"Gestion durable des eaux pluviales : Bérangère Abba, secrétaire d'Etat chargée de la Biodiversité, annonce le lancement d'un premier plan national d'actions 2022-2024";"2021-11-16";"doc117";"Barbara Pompili"
"https://www.ecologie.gouv.fr//recrutement-conseillers-en-region-accompagner-collectivites-dans-developpement-leurs-projets-eoliens";"Recrutement de conseillers en région pour accompagner les collectivités dans le développement de leurs projets éoliens et photovoltaïques";"2021-11-16";"doc118";"Barbara Pompili"
"https://www.ecologie.gouv.fr//modernisation-formation-continue-obligatoire-des-conducteurs-du-transport-routier-et-voyageurs";"Modernisation de la formation continue obligatoire des conducteurs du transport routier et de voyageurs";"2021-11-15";"doc119";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-renforce-lutte-contre-concurrence-deloyale-et-dumping-social-dans-secteur";"Jean-Baptiste Djebbari renforce la lutte contre la concurrence déloyale et le dumping social dans le secteur aérien";"2021-11-15";"doc120";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-bruxelles-et-anvers-mardi-16-novembre-2021";"Déplacement de Jean-Baptiste Djebbari a Bruxelles et Anvers, le mardi 16 novembre 2021";"2021-11-15";"doc121";"Barbara Pompili"
"https://www.ecologie.gouv.fr//adoption-du-pacte-glasgow-climat-cop26-dynamique-poursuivre-0";"Adoption du pacte de Glasgow pour le climat à la COP26 : une dynamique à poursuivre";"2021-11-15";"doc122";"Barbara Pompili"
"https://www.ecologie.gouv.fr//cop26-france-signs-statement-reaffirming-its-commitment-end-international-public-financing-fossil";"COP26 : France signs a statement reaffirming its commitment to end international public financing of fossil fuel projects";"2021-11-12";"doc123";"Barbara Pompili"
"https://www.ecologie.gouv.fr//cop26-france-signe-accord-reaffirmant-engagement-mettre-fin-aux-financements-publics-letranger";"COP26 : la France signe un accord réaffirmant son engagement à mettre fin aux financements publics à l'étranger de projets d'énergies fossiles";"2021-11-12";"doc124";"Barbara Pompili"
"https://www.ecologie.gouv.fr//cop-26-berangere-abba-participe-6-novembre-journee-nature-au-cours-laquelle-3-nouveaux-pays-ont";"COP 26 : Bérangère Abba a participé le 6 novembre à la journée « nature », au cours de laquelle 3 nouveaux pays ont annoncé leur adhésion à la coalition de la haute ambition pour la nature et les peuples pour protéger 30 % des terres et des mers";"2021-11-12";"doc125";"Barbara Pompili"
"https://www.ecologie.gouv.fr//cop26-france-rejoint-coalition-boga-beyond-oil-and-gas-dediee-reduction-production-petrole-et-gaz";"COP26 : la France rejoint la coalition BOGA ""Beyond oil and gas"" dédiée à la réduction de la production de pétrole et de gaz à travers le monde";"2021-11-11";"doc126";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-delisabeth-moreno-jean-baptiste-djebbari-et-roxana-maracineanu-nanterre-samedi-13";"Déplacement d'Elisabeth Moreno, Jean-Baptiste Djebbari et Roxana Maracineanu à Nanterre le samedi 13 novembre pour un match de rugby inclusif";"2021-11-10";"doc127";"Barbara Pompili"
"https://www.ecologie.gouv.fr//berangere-abba-se-rendra-lille-mardi-16-novembre-visite-sur-theme-gestion-des-eaux-pluie";"Bérangère Abba se rendra à Lille le mardi 16 novembre pour une visite sur le thème de la gestion des eaux de pluie";"2021-11-10";"doc128";"Barbara Pompili"
"https://www.ecologie.gouv.fr//barbara-pompili-et-berangere-abba-lancent-fonds-damorcage-du-label-bas-carbone";"Barbara Pompili et Bérangère Abba lancent le fonds d'amorçage du Label Bas-Carbone";"2021-11-10";"doc129";"Barbara Pompili"
"https://www.ecologie.gouv.fr//brucellose-bovine-cas-detecte-dans-cadre-surveillance-sanitaire-reguliere-des-elevages";"Brucellose bovine : un cas détecté dans le cadre de la surveillance sanitaire régulière des élevages";"2021-11-10";"doc130";"Barbara Pompili"
"https://www.ecologie.gouv.fr//annonces-sur-volet-logement-du-projet-loi-finances-2022-conference-presse-demmanuelle-wargon-lundi";"Annonces sur le volet logement du projet de loi de finances 2022 : conférence de presse d’Emmanuelle Wargon le lundi 15 novembre";"2021-11-10";"doc131";"Barbara Pompili"
"https://www.ecologie.gouv.fr//developpement-du-transport-fluvial-sur-seine-ministere-des-transports-vnf-et-haropa-port-accelerent";"Développement du transport fluvial sur la Seine par le ministère des Transports : VNF et HAROPA PORT accélèrent pour une logistique performante, durable et innovante";"2021-11-10";"doc132";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-et-homologue-saoudien-saleh-bin-nasser-al-jasser-ont-formalise-dimanche-7";"Jean-Baptiste Djebbari et son homologue saoudien, Saleh Bin Nasser Al-Jasser, ont formalisé dimanche 7 novembre 2021, leur intention conjointe d’une coopération large dans le domaine des transports, notamment de l’aviation civile";"2021-11-09";"doc133";"Barbara Pompili"
"https://www.ecologie.gouv.fr//gaspillage-et-suremballage-premier-point-detape-charte-restauration-livree-signee-34-acteurs";"Gaspillage et suremballage - Premier point d'étape de la Charte restauration livrée signée par 34 acteurs : de premiers résultats mais des efforts à poursuivre";"2021-11-09";"doc134";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-glasgow-cop26-mercredi-10-novembre-2021";"DEPLACEMENT DE JEAN-BAPTISTE DJEBBARI A GLASGOW POUR LA COP26 LE MERCREDI 10 NOVEMBRE 2021";"2021-11-09";"doc135";"Barbara Pompili"
"https://www.ecologie.gouv.fr//discours-barbara-pompili-aux-assises-des-energies-renouvelables-citoyennes-lundi-8-novembre-2021";"Discours de Barbara Pompili aux Assises des énergies renouvelables citoyennes le lundi 8 novembre 2021";"2021-11-08";"doc136";"Barbara Pompili"
"https://www.ecologie.gouv.fr//energies-renouvelables-citoyennes-barbara-pompili-annonce-10-mesures-accelerer-developpement-des";"Energies renouvelables citoyennes : Barbara Pompili annonce 10 mesures pour accélérer le développement des projets à gouvernance locale";"2021-11-08";"doc137";"Barbara Pompili"
"https://www.ecologie.gouv.fr//bison-fute-previsions-nationales-circulation-du-mercredi-10-au-dimanche14-novembre-2021";"Bison futé - Prévisions nationales de circulation du mercredi 10 au dimanche14 novembre 2021";"2021-11-08";"doc138";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-berangere-abba-glasgow-samedi-6-novembre-2021";"Déplacement de Bérangère Abba à Glasgow samedi 6 novembre 2021";"2021-11-05";"doc139";"Barbara Pompili"
"https://www.ecologie.gouv.fr//brief-presse-telephonique-sur-plan-dactions-en-faveur-des-energies-renouvelables-citoyennes";"Brief presse téléphonique sur le plan d’actions en faveur des énergies renouvelables citoyennes";"2021-11-05";"doc140";"Barbara Pompili"
"https://www.ecologie.gouv.fr//jean-baptiste-djebbari-annonce-renforcement-des-moyens-lutte-contre-fraude-chez-taxis-et-voitures";"Jean-Baptiste Djebbari annonce le renforcement des moyens de lutte contre la fraude chez les taxis et les voitures de transport avec chauffeur";"2021-11-05";"doc141";"Barbara Pompili"
"https://www.ecologie.gouv.fr//nouveaux-systemes-energetiques-nouveau-contrat-filiere-signe-barbara-pompili-agnes-pannier-runacher";"Nouveaux systèmes énergétiques : un nouveau contrat de filière signé par Barbara Pompili, Agnès Pannier-Runacher et l’ensemble des acteurs du secteur";"2021-11-04";"doc142";"Barbara Pompili"
"https://www.ecologie.gouv.fr//dossier-presse-signature-contrat-strategique-filiere-des-nouveaux-systemes-energetiques-2021-2023";"Dossier de presse - Signature contrat stratégique de filière des nouveaux systèmes énergétiques 2021-2023";"2021-11-04";"doc143";"Barbara Pompili"
"https://www.ecologie.gouv.fr//emmanuelle-wargon-se-rendra-dans-cantal-15-jeudi-4-novembre-2021";"Emmanuelle Wargon se rendra dans le Cantal (15) jeudi 4 novembre 2021";"2021-11-03";"doc144";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-bordeaux";"Déplacement de Jean-Baptiste Djebbari à Bordeaux";"2021-11-03";"doc145";"Barbara Pompili"
"https://www.ecologie.gouv.fr//bison-fute-previsions-du-vendredi-5-au-dimanche-7-novembre-2021";"Bison Futé - Prévisions du vendredi 5 au dimanche 7 novembre 2021";"2021-11-03";"doc146";"Barbara Pompili"
"https://www.ecologie.gouv.fr//barbara-pompili-presente-10-mesures-accelerer-developpement-du-photovoltaique";"Barbara Pompili présente 10 mesures pour accélérer le développement du photovoltaïque";"2021-11-03";"doc147";"Barbara Pompili"
"https://www.ecologie.gouv.fr//invitation-presse-brief-presse-sur-plan-dactions-accelerer-developpement-du-photovoltaique";"Invitation presse - Brief presse sur le plan d'actions pour accélérer le développement du photovoltaïque";"2021-11-02";"doc148";"Barbara Pompili"
"https://www.ecologie.gouv.fr//energie-solaire-barbara-pompili-visitera-installation-photovoltaique-sur-toit-dun-entrepot-dans";"Energie solaire : Barbara Pompili visitera une installation photovoltaïque sur le toit d’un entrepôt dans les Yvelines (78) le mercredi 3 novembre";"2021-10-29";"doc149";"Barbara Pompili"
"https://www.ecologie.gouv.fr//strategie-francaise-lenergie-et-climat-lancement-consultation-publique";"Stratégie française pour l'énergie et le climat : lancement de la consultation publique";"2021-10-28";"doc150";"Barbara Pompili"
"https://www.ecologie.gouv.fr//plan-france-relance-aide-relance-construction-durable-142-meu-daide-soutenir-laction-des-maires-1288";"Plan France Relance, Aide à la relance de la construction durable : 142 M€ d’aide pour soutenir l’action des maires de 1288 communes en faveur d’une offre de logements durables";"2021-10-28";"doc151";"Barbara Pompili"
"https://www.ecologie.gouv.fr//remise-du-second-tome-du-rapport-commission-relance-durable-construction-logements-emmanuelle-wargon";"Remise du second tome du rapport de la commission pour la relance durable de la construction de logements à Emmanuelle Wargon, ministre déléguée chargée du Logement";"2021-10-28";"doc152";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-jean-baptiste-djebbari-au-havre-vendredi-29-octobre-2021";"Déplacement de Jean-Baptiste Djebbari au Havre le vendredi 29 octobre 2021";"2021-10-28";"doc153";"Barbara Pompili"
"https://www.ecologie.gouv.fr//deplacement-aux-pays-bas-barbara-pompili-ministre-transition-ecologique-et-clement-beaune-secretaire";"Déplacement aux Pays-Bas de Barbara Pompili, ministre de la Transition écologique, et Clément Beaune, secrétaire d’Etat chargé des Affaires européennes, le jeudi 28 et le vendredi 29 octobre";"2021-10-27";"doc154";"Barbara Pompili"
"https://www.ecologie.gouv.fr//bison-fute-previsions-nationales-circulation-du-vendredi-29-octobre-au-lundi-1er-novembre";"Bison Futé - Prévisions nationales de circulation du vendredi 29 octobre au lundi 1er novembre";"2021-10-27";"doc155";"Barbara Pompili"
"https://www.ecologie.gouv.fr//discours-barbara-pompili-conference-presse-futurs-energetiques-2050";"Discours de Barbara Pompili - Conférence de presse ""Futurs énergétiques 2050""";"2021-10-26";"doc156";"Barbara Pompili"
"https://www.ecologie.gouv.fr//protection-des-zones-humides-berangere-abba-se-felicite-labellisation-du-site-du-pinail-dans-vienne";"Protection des zones humides : Bérangère Abba se félicite de la labellisation du site du Pinail dans la Vienne au titre de la Convention de Ramsar, et lance une mission d’identification des sites d’intérêt national";"2021-10-25";"doc157";"Barbara Pompili"
"https://www.ecologie.gouv.fr//invitation-presse-publication-du-rapport-futurs-energetiques-2050-conference-presse-barbara-pompili";"Invitation presse - Publication du rapport ""Futurs énergétiques 2050"" : conférence de presse de Barbara Pompili - mardi 26 octobre à 10h";"2021-10-22";"doc158";"Barbara Pompili"
"https://www.ecologie.gouv.fr//dossier-presse-relance-du-fret-ferroviaire";"Dossier de presse - Relance du fret ferroviaire";"2021-10-22";"doc159";"Barbara Pompili"
"https://www.ecologie.gouv.fr//transition-agricole-barbara-pompili-se-rendra-en-eure-et-loir-lundi-25-octobre";"Transition agricole : Barbara Pompili se rendra en Eure-et-Loir le lundi 25 octobre";"2021-10-22";"doc160";"Barbara Pompili"
